"","file_id","table","cluster","row","text.true","truth_entered_by"
"1304","UCD_Lehmann_1591",3,6,5,"35.00","Yanxi"
"1305","UCD_Lehmann_1591",3,6,6,"37.50","Yanxi"
"1306","UCD_Lehmann_1591",3,6,7,"42.50","Yanxi"
"1307","UCD_Lehmann_1591",3,6,8,"44.00","Yanxi"
"1308","UCD_Lehmann_1591",3,6,9,"54.00","Yanxi"
"1309","UCD_Lehmann_1591",3,6,10,"59.50","Yanxi"
"1310","UCD_Lehmann_1835",1,1,1,"1.29","Jane"
"1311","UCD_Lehmann_1835",1,1,2,"1.29","Jane"
"1312","UCD_Lehmann_1835",1,1,3,"1.49","Jane"
"1313","UCD_Lehmann_1835",1,1,4,"1.81","Jane"
"1314","UCD_Lehmann_1835",1,1,5,"1.95","Jane"
"1315","UCD_Lehmann_1835",1,1,6,"2.24","Jane"
"1316","UCD_Lehmann_1835",1,1,7,"2.42","Jane"
"1317","UCD_Lehmann_1835",1,1,8,"2.49","Jane"
"1318","UCD_Lehmann_1835",1,1,9,"2.55","Jane"
"1319","UCD_Lehmann_1835",1,1,10,"2.60","Jane"
"1320","UCD_Lehmann_1835",1,1,11,"2.78","Jane"
"1321","UCD_Lehmann_1835",1,1,12,"2.91","Jane"
"1322","UCD_Lehmann_1835",1,1,13,"2.99","Jane"
"1323","UCD_Lehmann_1835",1,1,14,"3.22","Jane"
"1324","UCD_Lehmann_1835",1,1,15,"3.23","Jane"
"1325","UCD_Lehmann_1835",1,1,16,"3.40","Jane"
"1326","UCD_Lehmann_1835",1,1,17,"3.49","Jane"
"1327","UCD_Lehmann_1835",1,1,18,"3.69","Jane"
"1328","UCD_Lehmann_1835",1,1,19,"3.98","Jane"
"1329","UCD_Lehmann_1835",1,1,20,"4.10","Jane"
"1330","UCD_Lehmann_1835",1,1,21,"4.49","Jane"
"1331","UCD_Lehmann_1835",1,1,22,"4.62","Jane"
"1332","UCD_Lehmann_1835",1,1,23,"4.85","Jane"
"1333","UCD_Lehmann_1835",1,1,24,"5.45","Jane"
"1334","UCD_Lehmann_1835",1,1,25,"5.94","Jane"
"1335","UCD_Lehmann_1835",1,1,26,"6.25","Jane"
"1336","UCD_Lehmann_1835",1,1,27,"1.36","Jane"
"1337","UCD_Lehmann_1835",1,1,28,"1.98","Jane"
"1338","UCD_Lehmann_1835",1,1,29,"3.39","Jane"
"1339","UCD_Lehmann_1835",1,1,30,"4.10","Jane"
"1340","UCD_Lehmann_1835",1,1,31,"3.25","Jane"
"1341","UCD_Lehmann_1835",1,1,32,"4.90","Jane"
"1342","UCD_Lehmann_1835",1,1,33,"3.50","Jane"
"1343","UCD_Lehmann_1835",1,1,34,"5.22","Jane"
"1344","UCD_Lehmann_1835",1,2,1,"13.93","Jane"
"1345","UCD_Lehmann_1835",1,2,2,"13.93","Jane"
"1346","UCD_Lehmann_1835",1,2,3,"16.09","Jane"
"1347","UCD_Lehmann_1835",1,2,4,"20.63","Jane"
"1348","UCD_Lehmann_1835",1,2,5,"21.06","Jane"
"1349","UCD_Lehmann_1835",1,2,6,"24.00","Jane"
"1350","UCD_Lehmann_1835",1,2,7,"26.14","Jane"
"1351","UCD_Lehmann_1835",1,2,8,"27.50","Jane"
"1352","UCD_Lehmann_1835",1,2,9,"29.07","Jane"
"1353","UCD_Lehmann_1835",1,2,10,"28.08","Jane"
"1354","UCD_Lehmann_1835",1,2,11,"31.69","Jane"
"1355","UCD_Lehmann_1835",1,2,12,"32.01","Jane"
"1356","UCD_Lehmann_1835",1,2,13,"34.09","Jane"
"1357","UCD_Lehmann_1835",1,2,14,"34.78","Jane"
"1358","UCD_Lehmann_1835",1,2,15,"34.90","Jane"
"1359","UCD_Lehmann_1835",1,2,16,"36.72","Jane"
"1360","UCD_Lehmann_1835",1,2,17,"37.50","Jane"
"1361","UCD_Lehmann_1835",1,2,18,"44.28","Jane"
"1362","UCD_Lehmann_1835",1,2,19,"43.00","Jane"
"1363","UCD_Lehmann_1835",1,2,20,"44.28","Jane"
"1364","UCD_Lehmann_1835",1,2,21,"48.60","Jane"
"1365","UCD_Lehmann_1835",1,2,22,"49.90","Jane"
"1366","UCD_Lehmann_1835",1,2,23,"55.29","Jane"
"1367","UCD_Lehmann_1835",1,2,24,"58.86","Jane"
"1368","UCD_Lehmann_1835",1,2,25,"64.15","Jane"
"1369","UCD_Lehmann_1835",1,2,26,"67.50","Jane"
"1370","UCD_Lehmann_1835",1,2,27,"15.50","Jane"
"1371","UCD_Lehmann_1835",1,2,28,"21.75","Jane"
"1372","UCD_Lehmann_1835",1,2,29,"36.72","Jane"
"1373","UCD_Lehmann_1835",1,2,30,"44.28","Jane"
"1374","UCD_Lehmann_1835",1,2,31,"35.10","Jane"
"1375","UCD_Lehmann_1835",1,2,32,"54.44","Jane"
"1376","UCD_Lehmann_1835",1,2,33,"37.80","Jane"
"1377","UCD_Lehmann_1835",1,2,34,"59.52","Jane"
"1378","UCD_Lehmann_1835",2,3,1,"4.59","Jane"
"1379","UCD_Lehmann_1835",2,3,2,"5.92","Jane"
"1380","UCD_Lehmann_1835",2,3,3,"6.25","Jane"
"1381","UCD_Lehmann_1835",2,3,4,"6.41","Jane"
"1382","UCD_Lehmann_1835",2,3,5,"6.45","Jane"
"1383","UCD_Lehmann_1835",2,3,6,"6.62","Jane"
"1384","UCD_Lehmann_1835",2,3,7,"6.57","Jane"
"1385","UCD_Lehmann_1835",2,3,8,"6.99","Jane"
"1386","UCD_Lehmann_1835",2,3,9,"7.14","Jane"
"1387","UCD_Lehmann_1835",2,3,10,"7.34","Jane"
"1388","UCD_Lehmann_1835",2,3,11,"7.87","Jane"
"1389","UCD_Lehmann_1835",2,3,12,"7.95","Jane"
"1390","UCD_Lehmann_1835",2,3,13,"8.87","Jane"
"1391","UCD_Lehmann_1835",2,3,14,"9.75","Jane"
"1392","UCD_Lehmann_1835",2,3,15,"10.32","Jane"
"1393","UCD_Lehmann_1835",2,3,16,"10.66","Jane"
"1394","UCD_Lehmann_1835",2,3,17,"11.26","Jane"
"1395","UCD_Lehmann_1835",2,3,18,"11.75","Jane"
"1396","UCD_Lehmann_1835",2,3,19,"12.09","Jane"
"1397","UCD_Lehmann_1835",2,3,20,"14.70","Jane"
"1398","UCD_Lehmann_1835",2,3,21,"20.70","Jane"
"1399","UCD_Lehmann_1835",2,3,22,"4.59","Jane"
"1400","UCD_Lehmann_1835",2,3,23,"5.59","Jane"
"1401","UCD_Lehmann_1835",2,3,24,"7.37","Jane"
"1402","UCD_Lehmann_1835",2,3,25,"7.68","Jane"
"1403","UCD_Lehmann_1835",2,3,26,"15.00","Jane"
"1404","UCD_Lehmann_1835",2,3,27,"5.79","Jane"
"1405","UCD_Lehmann_1835",2,3,28,"5.95","Jane"
"1406","UCD_Lehmann_1835",2,3,29,"5.98","Jane"
"1407","UCD_Lehmann_1835",2,3,30,"6.98","Jane"
"1408","UCD_Lehmann_1835",2,3,31,"8.00","Jane"
"1409","UCD_Lehmann_1835",2,3,32,"11.00","Jane"
"1410","UCD_Lehmann_1835",2,3,33,"12.42","Jane"
"1411","UCD_Lehmann_1835",2,4,1,"52.33","Jane"
"1412","UCD_Lehmann_1835",2,4,2,"70.00","Jane"
"1413","UCD_Lehmann_1835",2,4,3,"71.25","Jane"
"1414","UCD_Lehmann_1835",2,4,4,"73.07","Jane"
"1415","UCD_Lehmann_1835",2,4,5,"74.70","Jane"
"1416","UCD_Lehmann_1835",2,4,6,"72.82","Jane"
"1417","UCD_Lehmann_1835",2,4,7,"74.94","Jane"
"1418","UCD_Lehmann_1835",2,4,8,"79.70","Jane"
"1419","UCD_Lehmann_1835",2,4,9,"81.40","Jane"
"1420","UCD_Lehmann_1835",2,4,10,"—_—","Jane"
"1421","UCD_Lehmann_1835",2,4,11,"86.57","Jane"
"1422","UCD_Lehmann_1835",2,4,12,"85.86","Jane"
"1423","UCD_Lehmann_1835",2,4,13,"101.17","Jane"
"1424","UCD_Lehmann_1835",2,4,14,"111.15","Jane"
"1425","UCD_Lehmann_1835",2,4,15,"117.65","Jane"
"1426","UCD_Lehmann_1835",2,4,16,"121.56","Jane"
"1427","UCD_Lehmann_1835",2,4,17,"123.82","Jane"
"1428","UCD_Lehmann_1835",2,4,18,"132.00","Jane"
"1429","UCD_Lehmann_1835",2,4,19,"137.83","Jane"
"1430","UCD_Lehmann_1835",2,4,20,"176.40","Jane"
"1431","UCD_Lehmann_1835",2,4,21,"235.98","Jane"
"1432","UCD_Lehmann_1835",2,4,22,"52.33","Jane"
"1433","UCD_Lehmann_1835",2,4,23,"63.73","Jane"
"1434","UCD_Lehmann_1835",2,4,24,"81.07","Jane"
"1435","UCD_Lehmann_1835",2,4,25,"87.55","Jane"
"1436","UCD_Lehmann_1835",2,4,26,"170.00","Jane"
"1437","UCD_Lehmann_1835",2,4,27,"65.99","Jane"
"1438","UCD_Lehmann_1835",2,4,28,"64.40","Jane"
"1439","UCD_Lehmann_1835",2,4,29,"64.58","Jane"
"1440","UCD_Lehmann_1835",2,4,30,"75.75","Jane"
"1441","UCD_Lehmann_1835",2,4,31,"—","Jane"
"1442","UCD_Lehmann_1835",2,4,32,"139.00","Jane"
"1443","UCD_Lehmann_1835",2,4,33,"141.59","Jane"
"1444","UCD_Lehmann_1835",3,5,1,"1.10","Jane"
"1445","UCD_Lehmann_1835",3,5,2,"1.15","Jane"
"1446","UCD_Lehmann_1835",3,5,3,"1.19","Jane"
"1447","UCD_Lehmann_1835",3,5,4,"1.19","Jane"
"1448","UCD_Lehmann_1835",3,5,5,"1.25","Jane"
"1449","UCD_Lehmann_1835",3,5,6,"1.29","Jane"
"1450","UCD_Lehmann_1835",3,5,7,"1.15","Jane"
"1451","UCD_Lehmann_1835",3,5,8,"1.19","Jane"
"1452","UCD_Lehmann_1835",3,5,9,"1.24","Jane"
"1453","UCD_Lehmann_1835",3,5,10,"1.36","Jane"
"1454","UCD_Lehmann_1835",3,5,11,"2.15","Jane"
"1455","UCD_Lehmann_1835",3,5,12,"2.49","Jane"
"1456","UCD_Lehmann_1835",3,5,13,"2.66","Jane"
"1457","UCD_Lehmann_1835",3,5,14,"2.91","Jane"
"1458","UCD_Lehmann_1835",4,6,1,"1.38","Jane"
"1459","UCD_Lehmann_1835",4,6,2,"2.25","Jane"
"1460","UCD_Lehmann_1835",4,6,3,"2.26","Jane"
"1461","UCD_Lehmann_1835",4,6,4,"2.29","Jane"
"1462","UCD_Lehmann_1835",4,6,5,"2.41","Jane"
"1463","UCD_Lehmann_1835",4,6,6,"2.79","Jane"
"1464","UCD_Lehmann_1835",4,6,7,"1.26","Jane"
"1465","UCD_Lehmann_1835",4,6,8,"1.89","Jane"
"1466","UCD_Lehmann_1835",4,6,9,"1.99","Jane"
"1467","UCD_Lehmann_1835",4,6,10,"2.49","Jane"
"1468","UCD_Lehmann_1835",4,6,11,"2.79","Jane"
"1469","UCD_Lehmann_1835",4,6,12,"2.80","Jane"
"1470","UCD_Lehmann_1994",1,1,1,"1.69","Hangshi"
"1471","UCD_Lehmann_1994",1,1,2,"1.89","Hangshi"
"1472","UCD_Lehmann_1994",1,1,3,"2.49","Hangshi"
"1473","UCD_Lehmann_1994",1,1,4,"2.69","Hangshi"
"1474","UCD_Lehmann_1994",1,1,5,"2.99","Hangshi"
"1475","UCD_Lehmann_1994",1,1,6,"2.99","Hangshi"
"1476","UCD_Lehmann_1994",1,1,7,"1.99","Hangshi"
"1477","UCD_Lehmann_1994",1,1,8,"2.64","Hangshi"
"1478","UCD_Lehmann_1994",1,1,9,"2.79","Hangshi"
"1479","UCD_Lehmann_1994",1,1,10,"3.19","Hangshi"
"1480","UCD_Lehmann_1994",1,1,11,"3.99","Hangshi"
"1481","UCD_Lehmann_1994",1,1,12,"1.89","Hangshi"
"1482","UCD_Lehmann_1994",1,1,13,"1.99","Hangshi"
"1483","UCD_Lehmann_1994",1,1,14,"2.19","Hangshi"
"1484","UCD_Lehmann_1994",1,1,15,"2.39","Hangshi"
"1485","UCD_Lehmann_1994",1,1,16,"2.89","Hangshi"
"1486","UCD_Lehmann_1994",1,1,17,"3.34","Hangshi"
"1487","UCD_Lehmann_1994",1,1,18,"3.34","Hangshi"
"1488","UCD_Lehmann_1994",1,1,19,"3.34","Hangshi"
"1489","UCD_Lehmann_1994",1,1,20,"3.49","Hangshi"
"1490","UCD_Lehmann_1994",1,1,21,"1.99","Hangshi"
"1491","UCD_Lehmann_1994",1,1,22,"2.59","Hangshi"
"1492","UCD_Lehmann_1994",1,1,23,"2.79","Hangshi"
"1493","UCD_Lehmann_1994",1,1,24,"2.79","Hangshi"
"1494","UCD_Lehmann_1994",1,1,25,"2.99","Hangshi"
"1495","UCD_Lehmann_1994",1,1,26,"4.39","Hangshi"
"1496","UCD_Lehmann_1994",1,1,27,"4.55","Hangshi"
"1497","UCD_Lehmann_1994",1,1,28,"8.33","Hangshi"
"1498","UCD_Lehmann_1994",1,2,1,"18.95","Hangshi"
"1499","UCD_Lehmann_1994",1,2,2,"21.50","Hangshi"
"1500","UCD_Lehmann_1994",1,2,3,"28.50","Hangshi"
"1501","UCD_Lehmann_1994",1,2,4,"30.75","Hangshi"
"1502","UCD_Lehmann_1994",1,2,5,"32.40","Hangshi"
"1503","UCD_Lehmann_1994",1,2,6,"34.75","Hangshi"
"1504","UCD_Lehmann_1994",1,2,7,"22.65","Hangshi"
"1505","UCD_Lehmann_1994",1,2,8,"27.50","Hangshi"
"1506","UCD_Lehmann_1994",1,2,9,"31.75","Hangshi"
"1507","UCD_Lehmann_1994",1,2,10,"36.50","Hangshi"
"1508","UCD_Lehmann_1994",1,2,11,"43.50","Hangshi"
"1509","UCD_Lehmann_1994",1,2,12,"21.50","Hangshi"
"1510","UCD_Lehmann_1994",1,2,13,"22.65","Hangshi"
"1511","UCD_Lehmann_1994",1,2,14,"24.75","Hangshi"
"1512","UCD_Lehmann_1994",1,2,15,"26.75","Hangshi"
"1513","UCD_Lehmann_1994",1,2,16,"33.75","Hangshi"
"1514","UCD_Lehmann_1994",1,2,17,"37.29","Hangshi"
"1515","UCD_Lehmann_1994",1,2,18,"37.29","Hangshi"
"1516","UCD_Lehmann_1994",1,2,19,"37.29","Hangshi"
"1517","UCD_Lehmann_1994",1,2,20,"39.75","Hangshi"
"1518","UCD_Lehmann_1994",1,2,21,"22.65","Hangshi"
"1519","UCD_Lehmann_1994",1,2,22,"29.53","Hangshi"
"1520","UCD_Lehmann_1994",1,2,23,"31.81","Hangshi"
"1521","UCD_Lehmann_1994",1,2,24,"31.81","Hangshi"
"1522","UCD_Lehmann_1994",1,2,25,"34.75","Hangshi"
"1523","UCD_Lehmann_1994",1,2,26,"25.60","Hangshi"
"1524","UCD_Lehmann_1994",1,2,27,"51.87","Hangshi"
"1525","UCD_Lehmann_1994",1,2,28,"94.96","Hangshi"
"1526","UCD_Lehmann_2152",1,1,1,"5.49","Yanxi"
"1527","UCD_Lehmann_2152",1,1,2,"5.49","Yanxi"
"1528","UCD_Lehmann_2152",1,1,3,"5.50","Yanxi"
"1529","UCD_Lehmann_2152",1,1,4,"10.19","Yanxi"
"1530","UCD_Lehmann_2152",1,1,5,"8.84","Yanxi"
"1531","UCD_Lehmann_2152",1,1,6,"9.95","Yanxi"
"1532","UCD_Lehmann_2152",1,1,7,"5.95","Yanxi"
"1533","UCD_Lehmann_2152",1,1,8,"5.95","Yanxi"
"1534","UCD_Lehmann_2152",1,1,9,"8.25","Yanxi"
"1535","UCD_Lehmann_2152",1,1,10,"11.84","Yanxi"
"1536","UCD_Lehmann_2152",1,1,11,"12.56","Yanxi"
"1537","UCD_Lehmann_2152",1,1,12,"13.05","Yanxi"
"1538","UCD_Lehmann_2152",1,1,13,"13.23","Yanxi"
"1539","UCD_Lehmann_2152",1,1,14,"13.98","Yanxi"
"1540","UCD_Lehmann_2152",1,1,15,"15.10","Yanxi"
"1541","UCD_Lehmann_2152",1,1,16,"16.29","Yanxi"
"1542","UCD_Lehmann_2152",1,1,17,"16.35","Yanxi"
"1543","UCD_Lehmann_2152",1,1,18,"23.80","Yanxi"
"1544","UCD_Lehmann_2152",1,1,19,"31.45","Yanxi"
"1545","UCD_Lehmann_2152",1,1,20,"32.52","Yanxi"
"1546","UCD_Lehmann_2152",1,1,21,"49.66","Yanxi"
"1547","UCD_Lehmann_2152",1,1,22,"60.30","Yanxi"
"1548","UCD_Lehmann_2345",1,1,1,"1.99","Yanxi"
"1549","UCD_Lehmann_2345",1,1,3,"1.99","Yanxi"
"1550","UCD_Lehmann_2345",1,1,4,"2.19","Yanxi"
"1551","UCD_Lehmann_2345",1,1,5,"2.99","Yanxi"
"1552","UCD_Lehmann_2345",1,1,6,"3.49","Yanxi"
"1553","UCD_Lehmann_2345",1,1,7,"3.99","Yanxi"
"1554","UCD_Lehmann_2345",1,1,8,"4.99","Yanxi"
"1555","UCD_Lehmann_2345",1,1,9,"5.49","Yanxi"
"1556","UCD_Lehmann_2345",1,1,10,"5.49","Yanxi"
"1557","UCD_Lehmann_2345",1,2,1,"22.65","Yanxi"
"1558","UCD_Lehmann_2345",1,2,2,"22.65","Yanxi"
"1559","UCD_Lehmann_2345",1,2,3,"24.50","Yanxi"
"1560","UCD_Lehmann_2345",1,2,4,"34.75","Yanxi"
"1561","UCD_Lehmann_2345",1,2,5,"34.75","Yanxi"
"1562","UCD_Lehmann_2345",1,2,6,"39.75","Yanxi"
"1563","UCD_Lehmann_2345",1,2,7,"46.75","Yanxi"
"1564","UCD_Lehmann_2345",1,2,8,"57.50","Yanxi"
"1565","UCD_Lehmann_2345",1,2,9,"62.50","Yanxi"
"1566","UCD_Lehmann_2345",1,2,10,"73.50","Yanxi"
"1567","UCD_Lehmann_2351",1,1,1,".74","Yanxi"
"1568","UCD_Lehmann_2351",1,1,2,".95","Yanxi"
"1569","UCD_Lehmann_2351",1,1,3,".99","Yanxi"
"1570","UCD_Lehmann_2351",1,1,4,".99","Yanxi"
"1571","UCD_Lehmann_2351",1,1,5,"1.09","Yanxi"
"1572","UCD_Lehmann_2351",1,1,6,"1.09","Yanxi"
"1573","UCD_Lehmann_2351",1,1,7,"1.35","Yanxi"
"1574","UCD_Lehmann_2351",1,1,8,"1.55","Yanxi"
"1575","UCD_Lehmann_2351",1,1,9,"1.85","Yanxi"
"1576","UCD_Lehmann_2351",1,1,10,"2.09","Yanxi"
"1577","UCD_Lehmann_2351",1,1,11,"2.75","Yanxi"
"1578","UCD_Lehmann_2351",1,1,12,"3.35","Yanxi"
"1579","UCD_Lehmann_2351",1,1,13,".89","Yanxi"
"1580","UCD_Lehmann_2351",1,1,14,"1.09","Yanxi"
"1581","UCD_Lehmann_2351",1,1,15,"1.19","Yanxi"
"1582","UCD_Lehmann_2351",1,1,16,"1.85","Yanxi"
"1583","UCD_Lehmann_2351",1,1,17,"2.35","Yanxi"
"1584","UCD_Lehmann_2351",1,1,18,".84","Yanxi"
"1585","UCD_Lehmann_2351",1,1,19,".84","Yanxi"
"1586","UCD_Lehmann_2351",1,2,1,"16.50","Yanxi"
"1587","UCD_Lehmann_2351",1,2,2,"20.50","Yanxi"
"1588","UCD_Lehmann_2351",1,2,3,"21.95","Yanxi"
"1589","UCD_Lehmann_2351",1,2,4,"21.95","Yanxi"
"1590","UCD_Lehmann_2351",1,2,5,"24.65","Yanxi"
"1591","UCD_Lehmann_2351",1,2,6,"24.65","Yanxi"
"1592","UCD_Lehmann_2351",1,2,7,"29.95","Yanxi"
"1593","UCD_Lehmann_2351",1,2,8,"36.50","Yanxi"
"1594","UCD_Lehmann_2351",1,2,9,"41.75","Yanxi"
"1595","UCD_Lehmann_2351",1,2,10,"48.75","Yanxi"
"1596","UCD_Lehmann_2351",1,2,11,"61.00","Yanxi"
"1597","UCD_Lehmann_2351",1,2,12,"73.50","Yanxi"
"1598","UCD_Lehmann_2351",1,2,13,"19.95","Yanxi"
"1599","UCD_Lehmann_2351",1,2,14,"24.65","Yanxi"
"1600","UCD_Lehmann_2351",1,2,15,"26.50","Yanxi"
"1601","UCD_Lehmann_2351",1,2,16,"41.75","Yanxi"
"1602","UCD_Lehmann_2351",1,2,17,"51.75","Yanxi"
"1603","UCD_Lehmann_2351",1,2,18,"18.95","Yanxi"
"1604","UCD_Lehmann_2351",1,2,19,"18.95","Yanxi"
"1605","UCD_Lehmann_2351",2,3,1,".75","Yanxi"
"1606","UCD_Lehmann_2351",2,3,2,"1.09","Yanxi"
"1607","UCD_Lehmann_2351",2,3,3,"1.09","Yanxi"
"1608","UCD_Lehmann_2351",2,3,4,"1.35","Yanxi"
"1609","UCD_Lehmann_2351",2,3,5,"1.09","Yanxi"
"1610","UCD_Lehmann_2351",2,3,6,"1.19","Yanxi"
"1611","UCD_Lehmann_2351",2,3,7,"1.95","Yanxi"
"1612","UCD_Lehmann_2351",2,3,8,"2.05","Yanxi"
"1613","UCD_Lehmann_2351",2,3,9,"2.09","Yanxi"
"1614","UCD_Lehmann_2351",2,3,10,"2.09","Yanxi"
"1615","UCD_Lehmann_2351",2,3,11,"1.09","Yanxi"
"1616","UCD_Lehmann_2351",2,3,12,"1.09","Yanxi"
"1617","UCD_Lehmann_2351",2,4,1,"16.50","Yanxi"
"1618","UCD_Lehmann_2351",2,4,2,"24.50","Yanxi"
"1619","UCD_Lehmann_2351",2,4,3,"24.50","Yanxi"
"1620","UCD_Lehmann_2351",2,4,4,"29.95","Yanxi"
"1621","UCD_Lehmann_2351",2,4,5,"24.65","Yanxi"
"1622","UCD_Lehmann_2351",2,4,6,"26.50","Yanxi"
"1623","UCD_Lehmann_2351",2,4,7,"43.50","Yanxi"
"1624","UCD_Lehmann_2351",2,4,8,"47.75","Yanxi"
"1625","UCD_Lehmann_2351",2,4,9,"48.75","Yanxi"
"1626","UCD_Lehmann_2351",2,4,10,"48.75","Yanxi"
"1627","UCD_Lehmann_2351",2,4,11,"24.65","Yanxi"
"1628","UCD_Lehmann_2351",2,4,12,"24.65","Yanxi"
"1629","UCD_Lehmann_2351",3,5,1,"4.29","Yanxi"
"1630","UCD_Lehmann_2351",3,5,2,"4.99","Yanxi"
"1631","UCD_Lehmann_2351",3,5,3,"5.99","Yanxi"
"1632","UCD_Lehmann_2351",3,5,4,"8.49","Yanxi"
"1633","UCD_Lehmann_2351",3,5,5,"9.54","Yanxi"
"1634","UCD_Lehmann_2351",3,6,1,"48.75","Yanxi"
"1635","UCD_Lehmann_2351",3,6,2,"56.50","Yanxi"
"1636","UCD_Lehmann_2351",3,6,3,"68.50","Yanxi"
"1637","UCD_Lehmann_2351",3,6,4,"91.69","Yanxi"
"1638","UCD_Lehmann_2351",3,6,5,"103.03","Yanxi"
"1639","UCD_Lehmann_2435",1,1,1,"1.29","Yanxi"
"1640","UCD_Lehmann_2435",1,1,2,"1.99","Yanxi"
"1641","UCD_Lehmann_2435",1,1,3,"2.19","Yanxi"
"1642","UCD_Lehmann_2435",1,1,4,"2.49","Yanxi"
"1643","UCD_Lehmann_2435",1,1,5,"2.69","Yanxi"
"1644","UCD_Lehmann_2435",1,1,6,"3.70","Yanxi"
"1645","UCD_Lehmann_2435",1,1,7,"4.50","Yanxi"
"1646","UCD_Lehmann_2435",1,2,1,"14.50","Yanxi"
"1647","UCD_Lehmann_2435",1,2,2,"22.65","Yanxi"
"1648","UCD_Lehmann_2435",1,2,3,"24.75","Yanxi"
"1649","UCD_Lehmann_2435",1,2,4,"27.95","Yanxi"
"1650","UCD_Lehmann_2435",1,2,5,"29.75","Yanxi"
"1651","UCD_Lehmann_2435",1,2,6,"40.00","Yanxi"
"1652","UCD_Lehmann_2435",1,2,7,"48.60","Yanxi"
"1653","UCD_Lehmann_2535",1,1,1,"4.79","Yanxi"
"1654","UCD_Lehmann_2535",1,1,2,"4.79","Yanxi"
"1655","UCD_Lehmann_2535",1,1,3,"4.79","Yanxi"
"1656","UCD_Lehmann_2535",1,1,4,"4.79","Yanxi"
"1657","UCD_Lehmann_2535",1,2,1,"54.00","Yanxi"
"1658","UCD_Lehmann_2535",1,2,2,"54.00","Yanxi"
"1659","UCD_Lehmann_2535",1,2,3,"54.00","Yanxi"
"1660","UCD_Lehmann_2535",1,2,4,"54.00","Yanxi"
"1661","UCD_Lehmann_2535",2,3,1,"2.79","Yanxi"
"1662","UCD_Lehmann_2535",2,3,2,"3.49","Yanxi"
"1663","UCD_Lehmann_2535",2,3,3,"4.49","Yanxi"
"1664","UCD_Lehmann_2535",2,4,1,"31.75","Yanxi"
"1665","UCD_Lehmann_2535",2,4,2,"39.75","Yanxi"
"1666","UCD_Lehmann_2535",2,4,3,"49.75","Yanxi"
"1667","UCD_Lehmann_2904",1,1,1,"1.89","Yanxi"
"1668","UCD_Lehmann_2904",1,1,2,"1.99","Yanxi"
"1669","UCD_Lehmann_2904",1,1,3,"2.49","Yanxi"
"1670","UCD_Lehmann_2904",1,1,4,"2.49","Yanxi"
"1671","UCD_Lehmann_2904",1,1,5,"2.79","Yanxi"
"1672","UCD_Lehmann_2904",1,1,6,"2.99","Yanxi"
"1673","UCD_Lehmann_2904",1,1,7,"3.49","Yanxi"
"1674","UCD_Lehmann_2904",1,1,8,"3.49","Yanxi"
"1675","UCD_Lehmann_2904",1,1,9,"3.69","Yanxi"
"1676","UCD_Lehmann_2904",1,1,10,"3.99","Yanxi"
"1677","UCD_Lehmann_2904",1,1,11,"5.99","Yanxi"
"1678","UCD_Lehmann_2904",1,2,1,"20.95","Yanxi"
"1679","UCD_Lehmann_2904",1,2,2,"22.65","Yanxi"
"1680","UCD_Lehmann_2904",1,2,3,"27.95","Yanxi"
"1681","UCD_Lehmann_2904",1,2,4,"27.95","Yanxi"
"1682","UCD_Lehmann_2904",1,2,5,"31.75","Yanxi"
"1683","UCD_Lehmann_2904",1,2,6,"34.75","Yanxi"
"1684","UCD_Lehmann_2904",1,2,7,"39.75","Yanxi"
"1685","UCD_Lehmann_2904",1,2,8,"39.75","Yanxi"
"1686","UCD_Lehmann_2904",1,2,9,"42.75","Yanxi"
"1687","UCD_Lehmann_2904",1,2,10,"46.75","Yanxi"
"1688","UCD_Lehmann_2904",1,2,11,"68.50","Yanxi"
"1689","UCD_Lehmann_2940",1,1,1,"1.29","Yanxi"
"1690","UCD_Lehmann_2940",1,1,2,"1.49","Yanxi"
"1691","UCD_Lehmann_2940",1,1,3,"1.79","Yanxi"
"1692","UCD_Lehmann_2940",1,1,4,"1.79","Yanxi"
"1693","UCD_Lehmann_2940",1,1,5,"2.89","Yanxi"
"1694","UCD_Lehmann_2940",1,1,6,"1.29","Yanxi"
"1695","UCD_Lehmann_2940",1,1,7,"0.97","Yanxi"
"1696","UCD_Lehmann_2940",1,1,8,"1.50","Yanxi"
"1697","UCD_Lehmann_2940",1,1,9,"1.95","Yanxi"
"1698","UCD_Lehmann_2940",1,2,1,"14.50","Yanxi"
"1699","UCD_Lehmann_2940",1,2,2,"16.95","Yanxi"
"1700","UCD_Lehmann_2940",1,2,3,"19.95","Yanxi"
"1701","UCD_Lehmann_2940",1,2,4,"19.35","Yanxi"
"1702","UCD_Lehmann_2940",1,2,5,"31.13","Yanxi"
"1703","UCD_Lehmann_2940",1,2,6,"14.50","Yanxi"
"1704","UCD_Lehmann_2940",1,2,7,"11.50","Yanxi"
"1705","UCD_Lehmann_2940",1,2,8,"16.20","Yanxi"
"1706","UCD_Lehmann_2940",1,2,9,"21.06","Yanxi"
"1707","UCD_Lehmann_3028",1,1,1,"27.50","Hangshi"
"1708","UCD_Lehmann_3028",1,1,2,"24.00","Hangshi"
"1709","UCD_Lehmann_3028",1,1,3,"24.00","Hangshi"
"1710","UCD_Lehmann_3028",1,1,4,"20.00","Hangshi"
"1711","UCD_Lehmann_3028",1,1,5,"17.50","Hangshi"
