file,ark,rotation,rad,dx,dy,x,y,cx,cy,unrotated,rotated
UCD_Lehmann_3220,d7h59w-020,0.55,0.00959931088596881,-29,20,4058,-6040,2029,-3020,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7h59w/media/images/d7h59w-020/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7h59w/media/images/d7h59w-020/svc:iiif/full/full/0.55/default.jpg
UCD_Lehmann_0237,d72g6t-006,0.48,0.00837758040957278,-26,17,4052,-6034,2026,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-006/svc:iiif/full/full/0.48/default.jpg
UCD_Lehmann_0244,d72g6t-013,0.06,0.0010471975511966,-4,3,4008,-6006,2004,-3003,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-013/svc:iiif/full/full/0.06/default.jpg
UCD_Lehmann_0245,d72g6t-014,1.58,0.0275762021815104,-82,55,4164,-6110,2082,-3055,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-014/svc:iiif/full/full/1.58/default.jpg
UCD_Lehmann_0249,d72g6t-018,0.22,0.00383972435438752,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-018/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-018/svc:iiif/full/full/0.22/default.jpg
UCD_Lehmann_0236,d72g6t-005,0.18,0.00314159265358979,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-005/svc:iiif/full/full/0.18/default.jpg
UCD_Lehmann_0251,d72g6t-020,0.23,0.00401425727958696,-13,9,4026,-6018,2013,-3009,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-020/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-020/svc:iiif/full/full/0.23/default.jpg
UCD_Lehmann_0247,d72g6t-016,0.1,0.00174532925199433,-6,4,4012,-6008,2006,-3004,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-016/svc:iiif/full/full/0.1/default.jpg
UCD_Lehmann_0243,d72g6t-012,359.66,6.27725118772281,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-012/svc:iiif/full/full/359.66/default.jpg
UCD_Lehmann_0235,d72g6t-004,0.18,0.00314159265358979,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-004/svc:iiif/full/full/0.18/default.jpg
UCD_Lehmann_0252,d72g6t-021,359.7,6.2779493194236,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-021/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-021/svc:iiif/full/full/359.7/default.jpg
UCD_Lehmann_0246,d72g6t-015,0.19,0.00331612557878923,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d72g6t/media/images/d72g6t-015/svc:iiif/full/full/0.19/default.jpg
UCD_Lehmann_2131,d7xs3j-006,359.26,6.27026987071483,-26,39,6052,-4078,3026,-2039,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-006/svc:iiif/full/full/359.26/default.jpg
UCD_Lehmann_2142,d7xs3j-017,359.4,6.27271333166762,-21,32,6042,-4064,3021,-2032,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-017/svc:iiif/full/full/359.4/default.jpg
UCD_Lehmann_2129,d7xs3j-004,359.13,6.26800094268724,-31,46,6062,-4092,3031,-2046,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-004/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-004/svc:iiif/full/full/359.13/default.jpg
UCD_Lehmann_2139,d7xs3j-014,359.24,6.26992080486443,-27,40,6054,-4080,3027,-2040,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-014/svc:iiif/full/full/359.24/default.jpg
UCD_Lehmann_2134,d7xs3j-009,359.27,6.27044440364003,-26,39,6052,-4078,3026,-2039,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-009/svc:iiif/full/full/359.27/default.jpg
UCD_Lehmann_2138,d7xs3j-013,358.97,6.26520841588405,-36,54,6072,-4108,3036,-2054,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-013/svc:iiif/full/full/358.97/default.jpg
UCD_Lehmann_2133,d7xs3j-008,359.37,6.27218973289202,-22,33,6044,-4066,3022,-2033,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-008/svc:iiif/full/full/359.37/default.jpg
UCD_Lehmann_2137,d7xs3j-012,0.49,0.00855211333477221,-17,26,6034,-4052,3017,-2026,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-012/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-012/svc:iiif/full/full/0.49/default.jpg
UCD_Lehmann_2130,d7xs3j-005,359.58,6.27585492432121,-15,22,6030,-4044,3015,-2022,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-005/svc:iiif/full/full/359.58/default.jpg
UCD_Lehmann_2141,d7xs3j-016,359.43,6.27323693044322,-20,30,6040,-4060,3020,-2030,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-016/svc:iiif/full/full/359.43/default.jpg
UCD_Lehmann_2140,d7xs3j-015,358.83,6.26276495493125,-41,61,6082,-4122,3041,-2061,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-015/svc:iiif/full/full/358.83/default.jpg
UCD_Lehmann_2128,d7xs3j-003,359.6,6.27620399017161,-14,21,6028,-4042,3014,-2021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7xs3j/media/images/d7xs3j-003/svc:iiif/full/full/359.6/default.jpg
UCD_Lehmann_1259,d7ks3f-010,359.3,6.27096800241563,-37,25,4074,-6050,2037,-3025,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-010/svc:iiif/full/full/359.3/default.jpg
UCD_Lehmann_1257,d7ks3f-008,359.47,6.27393506214402,-28,19,4056,-6038,2028,-3019,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-008/svc:iiif/full/full/359.47/default.jpg
UCD_Lehmann_1266,d7ks3f-017,359.99,6.28301077425439,-1,1,4002,-6002,2001,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-017/svc:iiif/full/full/359.99/default.jpg
UCD_Lehmann_1278,d7ks3f-029,0.16,0.00279252680319093,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-029/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-029/svc:iiif/full/full/0.16/default.jpg
UCD_Lehmann_1258,d7ks3f-009,359.85,6.2805673133016,-8,6,4016,-6012,2008,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-009/svc:iiif/full/full/359.85/default.jpg
UCD_Lehmann_1262,d7ks3f-013,0.69,0.0120427718387609,-36,24,4072,-6048,2036,-3024,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ks3f/media/images/d7ks3f-013/svc:iiif/full/full/0.69/default.jpg
UCD_Lehmann_1683,d7ts3m-003,0.46,0.00802851455917392,-25,16,4050,-6032,2025,-3016,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-003/svc:iiif/full/full/0.46/default.jpg
UCD_Lehmann_1690,d7ts3m-010,0.14,0.00244346095279206,-8,5,4016,-6010,2008,-3005,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-010/svc:iiif/full/full/0.14/default.jpg
UCD_Lehmann_1694,d7ts3m-014,0.58,0.0101229096615671,-31,21,4062,-6042,2031,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-014/svc:iiif/full/full/0.58/default.jpg
UCD_Lehmann_1682,d7ts3m-002,359.81,6.2798691816008,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-002/svc:iiif/full/full/359.81/default.jpg
UCD_Lehmann_1697,d7ts3m-017,0.04,0.000698131700797732,-3,2,4006,-6004,2003,-3002,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-017/svc:iiif/full/full/0.04/default.jpg
UCD_Lehmann_1685,d7ts3m-005,1.04,0.018151424220741,-55,36,4110,-6072,2055,-3036,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-005/svc:iiif/full/full/1.04/default.jpg
UCD_Lehmann_1691,d7ts3m-011,0.61,0.0106465084371654,-32,22,4064,-6044,2032,-3022,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-011/svc:iiif/full/full/0.61/default.jpg
UCD_Lehmann_1696,d7ts3m-016,0.75,0.0130899693899575,-40,26,4080,-6052,2040,-3026,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-016/svc:iiif/full/full/0.75/default.jpg
UCD_Lehmann_1693,d7ts3m-013,0.17,0.00296705972839036,-9,6,4018,-6012,2009,-3006,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-013/svc:iiif/full/full/0.17/default.jpg
UCD_Lehmann_1695,d7ts3m-015,0.72,0.0125663706143592,-38,25,4076,-6050,2038,-3025,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ts3m/media/images/d7ts3m-015/svc:iiif/full/full/0.72/default.jpg
UCD_Lehmann_0045,d7ps3c-002,1.42,0.0247836753783195,-74,49,4148,-6098,2074,-3049,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-002/svc:iiif/full/full/1.42/default.jpg
UCD_Lehmann_0057,d7ps3c-014,0.65,0.0113446401379631,-34,23,4068,-6046,2034,-3023,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-014/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-014/svc:iiif/full/full/0.65/default.jpg
UCD_Lehmann_0059,d7ps3c-016,1.16,0.0202458193231342,-61,40,4122,-6080,2061,-3040,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-016/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-016/svc:iiif/full/full/1.16/default.jpg
UCD_Lehmann_0066,d7ps3c-023,0.55,0.00959931088596881,-29,20,4058,-6040,2029,-3020,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-023/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-023/svc:iiif/full/full/0.55/default.jpg
UCD_Lehmann_0054,d7ps3c-011,0.56,0.00977384381116825,-30,20,4060,-6040,2030,-3020,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-011/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-011/svc:iiif/full/full/0.56/default.jpg
UCD_Lehmann_0069,d7ps3c-026,358.98,6.26538294880924,-54,36,4108,-6072,2054,-3036,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-026/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-026/svc:iiif/full/full/358.98/default.jpg
UCD_Lehmann_0056,d7ps3c-013,0.19,0.00331612557878923,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-013/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-013/svc:iiif/full/full/0.19/default.jpg
UCD_Lehmann_0060,d7ps3c-017,359.78,6.2793455828252,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-017/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-017/svc:iiif/full/full/359.78/default.jpg
UCD_Lehmann_0061,d7ps3c-018,359.51,6.27463319384481,-26,17,4052,-6034,2026,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-018/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-018/svc:iiif/full/full/359.51/default.jpg
UCD_Lehmann_0051,d7ps3c-008,0.18,0.00314159265358979,-10,7,4020,-6014,2010,-3007,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-008/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-008/svc:iiif/full/full/0.18/default.jpg
UCD_Lehmann_0058,d7ps3c-015,0.47,0.00820304748437335,-25,17,4050,-6034,2025,-3017,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-015/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-015/svc:iiif/full/full/0.47/default.jpg
UCD_Lehmann_0062,d7ps3c-019,0.22,0.00383972435438752,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-019/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-019/svc:iiif/full/full/0.22/default.jpg
UCD_Lehmann_0052,d7ps3c-009,0.22,0.00383972435438752,-12,8,4024,-6016,2012,-3008,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-009/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-009/svc:iiif/full/full/0.22/default.jpg
UCD_Lehmann_0063,d7ps3c-020,0.34,0.00593411945678072,-18,12,4036,-6024,2018,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-020/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-020/svc:iiif/full/full/0.34/default.jpg
UCD_Lehmann_0065,d7ps3c-022,359.98,6.28283624132919,-2,1,4004,-6002,2002,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-022/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-022/svc:iiif/full/full/359.98/default.jpg
UCD_Lehmann_0053,d7ps3c-010,359.93,6.28196357670319,-4,3,3805,-5702,1902,-2851,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-010/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-010/svc:iiif/full/full/359.93/default.jpg
UCD_Lehmann_0049,d7ps3c-006,0.29,0.00506145483078356,-16,11,4032,-6022,2016,-3011,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-006/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7ps3c/media/images/d7ps3c-006/svc:iiif/full/full/0.29/default.jpg
UCD_Lehmann_2074,d7688r-001,359.99,6.28301077425439,-1,1,4002,-6002,2001,-3001,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-001/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-001/svc:iiif/full/full/359.99/default.jpg
UCD_Lehmann_2075,d7688r-002,0.32,0.00558505360638185,-17,12,4034,-6024,2017,-3012,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-002/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-002/svc:iiif/full/full/0.32/default.jpg
UCD_Lehmann_2078,d7688r-005,358.82,6.26259042200605,-62,41,4124,-6082,2062,-3041,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-005/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-005/svc:iiif/full/full/358.82/default.jpg
UCD_Lehmann_2076,d7688r-003,0.6,0.010471975511966,-32,21,4064,-6042,2032,-3021,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-003/svc:iiif/full/full/0/default.jpg,https://sandbox.dams.library.ucdavis.edu/fcrepo/rest/collection/sherry-lehmann/catalogs/d7688r/media/images/d7688r-003/svc:iiif/full/full/0.6/default.jpg
